hrr_id,hrr_name,state,number_of_deaths_among_cancer_patients_2012,percent_of_cancer_patients_dying_in_hospital_2012,percent_of_cancer_patients_dying_in_hospital_2012_2,percent_of_cancer_patients_dying_in_hospital_2012_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2012_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2012_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2012_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2012_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2012_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2012_deaths_3
HRR ID,HRR Name,State,Number of deaths among cancer patients (2012),Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit
250,Duluth,MN,236,15.2377944009843,10.9884952639752,21.1303160832114,46.7592348617742,38.8798379927939,56.235472104174,2.84469856475539,2.12572034263685,3.56367678687393,15.1471613814373,10.9237868120667,21.0033848025909,0.596624932357791,0.1404194399684,1.05283042474718,5.72041018677693,3.32030009673764,9.8554623833952,67.2346469357026,57.5729282612158,78.517766684691,12.3667118404686,10.9580213014751,13.7754023794622,8.60618684884004,5.60899555522281,13.2049404118676,38.4946419079183,31.116665417119,47.6219876312203
251,Minneapolis,MN,1323,19.8550787590542,17.5584005256163,22.4521676648795,55.4078810209666,51.5343440960163,59.5725691882999,3.84989718440837,3.54469655192558,4.15509781689116,15.9641390127087,13.9245398010249,18.3024888476622,0.487958455648055,0.294302791907506,0.681614119388603,4.41326571686528,3.37763329000622,5.76643839498116,61.9755316993259,57.8783509873617,66.3627498691672,10.247811838435,9.64983372136972,10.8457899555002,8.12090338953412,6.72500239996805,9.80654993706174,52.4722365643826,48.6097172300497,56.6416709860321
253,Rochester,MN,287,19.2942447926582,14.7718557972888,25.2011586917429,51.5495701738535,43.870334623792,60.5730092532253,3.3566764755534,2.70443838696064,4.00891456414616,17.8057893835926,13.4916520764604,23.4994301495536,0.54635554929652,0.132497953603564,0.960213144989476,,,,63.3118025178508,54.7819264051506,73.1698317509781,11.6068395516468,10.3289126321575,12.8847664711362,5.82625243023216,3.62046992169359,9.3759147610615,56.3290843180762,48.2060218597725,65.8209414031892
254,St. Cloud,MN,121,19.5344754540099,12.9783673761752,29.4024448686684,49.8594432910532,38.7890808091125,64.0892754723319,3.98771843171805,2.98415301226992,4.99128385116619,16.0067443062824,10.2083682290793,25.098611015701,0.515076595240332,,1.15185813081349,,,,67.4374667952308,54.375938170724,83.6364774705883,11.1605611705712,9.19428031790213,13.1268420232402,12.0795401100644,7.27972944053016,20.0440538982487,49.6259999278384,38.273239597326,64.3462611147732
256,St. Paul,MN,359,20.0680134512331,15.8973440440825,25.3328582914312,57.4974617286554,50.1808285319509,65.8808991791206,3.87031745888447,3.28703040913091,4.45360450863803,22.0760401813519,17.6771433016446,27.5695875613185,0.790007012233528,0.419900175126427,1.16011384934063,5.0431780839186,3.13379214148748,8.11593240323991,65.5616465502349,57.7418778177663,74.4404176106547,11.0707338183733,9.92790233443189,12.2135653023148,7.39717392209987,5.07052177500099,10.7914302436427,61.3171081050597,53.5785233040994,70.1734111824599
257,Gulfport,MS,180,22.2282136245206,16.3605545285936,30.2002893651183,62.3200696133285,51.7297851355263,75.0784304716326,4.85729570217249,4.03397502552872,5.68061637881626,34.6408925626394,27.1034716740645,44.2744550206313,2.06476436327268,1.5423515792305,2.58717714731485,12.4461057091902,8.33618059398288,18.5823166350485,67.6696511473278,56.5706799337985,80.9462020212556,11.058338549416,9.44521034599366,12.6714667528383,13.5944241314773,9.10651978478712,20.2940719214408,49.3472154653667,40.2606381248476,60.4845771851398
258,Hattiesburg,MS,284,25.4882952186634,20.4061397126703,31.8361631499741,64.5149234090529,55.950882812953,74.389806437735,5.22968115810717,4.57401459502163,5.8853477211927,24.2490659984871,19.2717855282914,30.5118174408782,0.986089103672814,0.570056075058519,1.40212213228711,10.6102407973437,7.57572272782871,14.8602600467509,61.4553587442562,52.8670520199366,71.4388446883888,10.0486152284187,8.7639709155055,11.3332595413319,8.48865827837844,5.68697770224403,12.6705823619899,53.6341418269648,45.6656085907011,62.9931639649876
259,Jackson,MS,996,24.035884780336,21.2063294614959,27.2429869687045,62.3535140332802,57.6379205631731,67.4549094469349,5.46851881219573,5.11640635305863,5.82063127133283,22.6251837361052,19.8781797070433,25.7518015551063,1.0778423599492,0.854420241093154,1.30126447880525,11.4657965581976,9.63083900324619,13.6503673947477,62.4622188221646,57.659179180396,67.6653541664444,9.35967822501124,8.66978599380204,10.0495704562204,11.8597883565189,9.83418056517815,14.3026232769678,53.9474428790142,49.5241038325256,58.7658608225658
260,Meridian,MS,203,28.1786300315713,21.8686152807083,36.3093492781246,57.5757816907686,48.0962343712424,68.9237043323525,4.74875670340551,3.97336401973989,5.52414938707113,16.641951425387,11.9454251406857,23.1849887285838,0.494174391339897,0.00217283946467967,0.986175943215113,6.07600879226141,3.59646493046415,10.2650473610689,60.9470127094942,50.988658461157,72.8502861286491,11.1014344381099,9.58221131857498,12.6206575576448,,,,33.1010834752859,26.0469163530473,42.0656983877348
261,Oxford,MS,158,28.9717188797548,21.7584339113987,38.5763285292247,62.8099576228005,51.6201467377809,76.4254080217593,5.52317859810289,4.64456423559986,6.40179296060591,28.5165176999762,21.3527305282291,38.0837373776617,1.39415272398781,0.836655034162102,1.95165041381353,12.403391117395,8.08146757418087,19.0366551370674,63.3627121152047,52.0234016139587,77.1736019183541,10.0922516280008,8.37078677439942,11.8137164816022,11.7420407996207,7.39432538289136,18.6461259142001,49.2718340707664,39.3997149343935,61.6175430898333
262,Tupelo,MS,326,29.3116634162761,24.1272947451424,35.6100267893497,62.8418589924888,54.8772862496099,71.9623638761823,4.64066166069109,4.02841133833555,5.25291198304664,19.762094860019,15.5758636961516,25.0734341847688,0.684799032702888,0.296314442790338,1.07328362261544,9.31028239431637,6.64707849847778,13.0405197233293,62.9822183745367,54.8173793149198,72.3631789945525,10.9985235848831,9.79894450158813,12.1981026681781,5.5752925180186,3.51103904926628,8.85318739703848,45.4471547529734,38.6305359510427,53.4666119506676
263,Cape Girardeau,MO,331,22.417895461797,17.8687384140124,28.1252109293826,61.060843382976,53.1810805512592,70.1081391350565,4.75707510351826,4.1494304291298,5.36471977790673,32.8577959630939,27.2446836546283,39.627355165451,1.69261521827912,1.30705300046903,2.07817743608921,8.3569449155827,5.76600467380116,12.1121178828396,64.2323626504266,56.1274475563398,73.5076436090294,10.073319446225,8.88276418662532,11.2638747058247,9.34007860011997,6.56446498876268,13.2892883739581,45.4732912286922,38.7569226350276,53.3535707837805
264,Columbia,MO,666,24.60899315042,21.0823593218226,28.7255583985114,57.0621758669617,51.5723159262085,63.1364300050244,4.26598416504173,3.83676454514228,4.69520378494118,30.2044920163241,26.2800831507681,34.7149334623593,1.37676680732851,1.10441871385993,1.64911490079709,10.2557427360586,8.04883176733828,13.0677671131151,58.9881453980331,53.4292970797427,65.1253429800176,9.61382711327853,8.7728591964463,10.4547950301108,8.16868000285229,6.26654768505411,10.6481808393712,41.0861832879764,36.4830865620819,46.2700559696521
267,Joplin,MO,362,31.2220678564523,25.9702551017861,37.5359239796559,61.9609967063383,54.3562971819635,70.6296291668076,4.40007355118991,3.81891270959616,4.98123439278367,24.7431314799023,20.1164221259451,30.4339684064454,0.824845498400907,0.45608778121236,1.19360321558945,10.7038184178735,7.78201347276347,14.7226330465504,57.2539226166306,49.9489495639398,65.6272390832752,9.86722088082527,8.72855526620575,11.0058864954448,5.67466935504505,3.69800796466892,8.70789695337242,44.4209568298225,38.0505653129778,51.8578735807627
268,Kansas City,MO,1766,20.2238419338627,18.209346910803,22.4611999853337,60.9409838356208,57.3797743644737,64.7232156624298,4.36659827554601,4.10156369843952,4.6316328526525,33.7600491108136,31.1252642640153,36.6178711382775,1.59783022886842,1.42966069879169,1.76599975894516,6.7726956618512,5.64318515713144,8.12828309737306,70.7682462427148,66.9196487166794,74.8381794033724,11.1318839116934,10.6126029518669,11.6511648715199,9.9283368551526,8.55385595099069,11.5236769562346,58.0506117493573,54.5345517144489,61.7933661968982
270,Springfield,MO,718,20.5091348149825,17.4650660832687,24.0837686415674,58.3532718681936,53.0482257263718,64.1888449820582,4.20280045215674,3.78938994164499,4.61621096266848,23.3133370046809,20.0490671999683,27.1090757925478,0.830210933527604,0.56789402363396,1.09252784342125,7.88213855246848,6.06027898148059,10.251691110288,65.3467650801728,59.6705245965412,71.5629657241327,10.4273754698803,9.61738226429702,11.2373686754637,8.09412329428405,6.27960491390217,10.4329544296698,44.6583480368794,39.9514940412291,49.9197363514092
273,St. Louis,MO,2741,23.9831611079744,22.1911467137034,25.9198870681101,64.6329513166041,61.636900557137,67.7746343202652,4.83806167263968,4.62383097931668,5.05229236596267,33.0773563669968,30.9581827770497,35.3415932746672,1.4801014232626,1.3441679333102,1.616034913215,10.1941900709942,9.05184104795226,11.4807043841171,63.0705882920707,60.1163058159627,66.1700524261362,8.99533107766171,8.57558992061122,9.4150722347122,11.5872732393212,10.3545008587795,12.9668153930228,57.1196728197749,54.3210253495494,60.0625080628232
274,Billings,MT,418,19.9995302992528,16.1224244038657,24.8089990792468,54.0826378690844,47.5164070623158,61.5562476144839,3.67858093859521,3.13795185397406,4.21921002321637,17.5764765202414,13.9698156571736,22.1142880083717,0.682066056756369,0.339026517919048,1.02510559559369,3.78903098587236,2.28344081979582,6.28733431032586,57.395607393079,50.6036171594304,65.0992148968654,9.86064301587708,8.80139107585794,10.9198949558962,7.68633393910562,5.46186180221827,10.8167748586118,36.5692483382419,31.069069548681,43.0431275686781
275,Great Falls,MT,128,22.2959863834563,15.3904653913653,32.2999335088442,61.3768784384263,49.2235096679473,76.5309347557226,4.45597097979435,3.48014327711416,5.43179868247455,26.1538133620035,18.589338020116,36.7964664817175,0.887700070425887,0.268518648940453,1.50688149191132,10.1773096485948,5.77750022345583,17.9277590094883,53.2485306397701,42.0506220739188,67.428396429197,8.68972822608676,6.77779374717736,10.6016627049962,,,,41.4442533768182,31.4919957351707,54.5416731415226
276,Missoula,MT,302,20.1403160270201,15.6968140151921,25.8416981481498,53.9264920112172,46.3289308261017,62.7699903447257,3.72463489439105,3.08885911320554,4.36041067557657,28.7200890873281,23.297437981859,35.4049023685069,1.04296816452953,0.63955621910183,1.44638010995723,6.01653493566357,3.78895547842145,9.55373923980267,62.291878798676,54.0042776957641,71.8513112262827,9.99148927870618,8.74581687817328,11.2371616792391,10.2214198306191,7.22472510005396,14.4610932467166,34.0002464807924,27.9154150805863,41.4114122042406
277,Lincoln,NE,533,22.3450926736533,18.6328172068874,26.7969765951224,56.578777362098,50.5407467062323,63.3381628964953,3.76841189155634,3.28925978192408,4.2475640011886,19.5815091404647,16.1369402223181,23.7613509708485,0.775528678175062,0.471497460845419,1.0795598955047,6.60879394700211,4.69548258926456,9.30173983261913,58.1581905646041,52.054436039606,64.9776539155146,9.03947744163241,8.10067704015588,9.97827784310895,7.53579843401158,5.54551801720696,10.2403883391679,51.8104903497239,45.9483733174883,58.4204992792891
278,Omaha,NE,1078,20.8957627014122,18.3178211758579,23.8365084297902,61.0381752143464,56.5346740345377,65.9004212392064,4.31801731666573,3.98003128282317,4.65600335050828,29.4163394448915,26.3280707056577,32.8668604703772,1.35790285053142,1.14344421987145,1.57236148119138,8.18832152370844,6.61325418771577,10.1385199286867,60.6357824088729,56.1484541992401,65.4817333935781,8.69992134589452,8.03770695116218,9.36213574062685,12.1706226714322,10.2569744366542,14.4413010995763,54.971880703257,50.6514851753638,59.6607909440519
279,Las Vegas,NV,1081,23.5562969526209,20.8432353889486,26.6225044128356,66.5774718874454,61.8666423027932,71.6470071420614,5.45175750928677,5.11417573411587,5.78933928445768,42.8402239306377,39.1080172522275,46.9286073643288,2.62039756863824,2.40619544787061,2.83459968940586,17.8385563931497,15.5084587919302,20.5187438971797,64.5382997915555,59.8814708385633,69.5572784311493,8.64824543096224,7.98682309828205,9.30966776364244,14.7331872668111,12.5966846747566,17.2320584855094,68.3762738976588,63.6069202455491,73.503241692555
280,Reno,NV,504,27.5682189857427,23.386246676098,32.4980193945628,60.1450484400384,53.7735494379802,67.2714910892524,4.29656995158336,3.80373343931554,4.78940646385117,33.0153396318062,28.392796314593,38.3904649237837,1.59400441413881,1.28129018048079,1.90671864779684,7.97128867508738,5.86470902749632,10.8345431706273,46.3965412256884,40.7950599408892,52.7671497682834,7.63638172583344,6.67076954072919,8.60199391093769,5.39459455268175,3.72272506436605,7.8172977817741,55.5918365966223,49.4069007243484,62.5510252794006
281,Lebanon,NH,403,25.8012522182683,21.2803773573007,31.2825569233768,56.5906269023829,49.7741071376826,64.3406629946392,3.91373776727129,3.36310924551081,4.46436628903176,21.2473618923357,17.1941314464738,26.2560739860149,0.683934626306525,0.334550252530647,1.0333190000824,6.39684999982284,4.3201165415711,9.47189491914775,46.4342027696442,40.2564652692797,53.5599728498224,8.46451323892013,7.3856694502746,9.54335702756566,5.50703117978538,3.65801161664882,8.29067690137953,47.0123363241401,40.5784847894723,54.4662960709531
282,Manchester,NH,797,22.0650980618886,18.9913910537786,25.6362765161373,58.5572225637985,53.4685284422997,64.1302166766486,4.17181999673457,3.77948890754685,4.56415108592228,18.106086493781,15.3539184498705,21.351576745091,0.736114465412575,0.487172853251982,0.985056077573167,5.75656475613266,4.2664479448655,7.76712577295805,61.036655850836,55.8661545403879,66.6856952676078,9.37477899394162,8.60608659618963,10.1434713916936,10.4955421484274,8.47866677536498,12.9921847276129,63.4736053440754,58.0632967840361,69.3880437130663
283,Camden,NJ,3252,23.4531307214998,21.7920184601299,25.2408624582488,66.4517862945908,63.6190060940486,69.410702443449,5.7670692698494,5.56964373073472,5.96449480896407,42.2675405825169,40.008440697494,44.654201857125,2.57407029768265,2.44880000087634,2.69934059448895,13.9478414191091,12.6648792367188,15.3607686750449,66.3900093262598,63.5986560056956,69.3038755087236,8.77714946679994,8.39033456677824,9.16396436682164,16.2284062348798,14.8501466078803,17.7345837639429,78.1948711802569,75.1620901889994,81.3500245073264
284,Hackensack,NJ,1163,31.9269168357237,28.7587804160632,35.4440627832003,65.328312217058,60.7774760729811,70.2199013990756,5.78409476463974,5.45845566526479,6.10973386401469,26.3066530523532,23.4633762602198,29.4944762911287,1.20471888225396,0.998094618679128,1.4113431458288,14.2695120076539,12.167691913153,16.7343958402227,52.236754122457,48.246684509337,56.5568081827873,7.41262213502502,6.77459902903414,8.0506452410159,8.76271619921097,7.20289740150998,10.6603205498689,74.0013143676738,69.1850901488084,79.1528133643345
285,Morristown,NJ,904,27.9936685755039,24.6756427827968,31.7578547887511,64.9813561170427,59.8852119185145,70.5111747547219,5.28356913586149,4.9149226303661,5.65221564135687,34.835091003982,31.1183658673076,38.9957355225575,1.61591817960538,1.38200489074164,1.84983146846912,11.3003968544529,9.23259002230393,13.8313267197652,55.9875266867693,51.3281530512517,61.0698604598488,7.88461131114586,7.16232400320184,8.60689861908989,12.1541097866932,10.0643045246848,14.6778532331442,76.8785467846523,71.2912328292321,82.9037557798624
288,New Brunswick,NJ,886,31.0937077856397,27.5330645136837,35.114822157855,68.116247861067,62.7941456933941,73.8894234715009,5.97818287186344,5.60569300729428,6.3506727364326,40.8086030799955,36.7188614108176,45.3538596066054,2.48528690649698,2.24893493247598,2.72163888051799,13.820144230105,11.4980085363509,16.6112580223846,54.1473352405896,49.526779771321,59.1989611921944,7.77102871732234,7.04121113460973,8.50084630003495,10.2701816507641,8.33588286613799,12.653324528846,78.7883104174585,73.1812124188808,84.82502070212
289,Newark,NJ,1097,32.996719529027,29.6965563790814,36.6636281250517,68.4374712935532,63.6223621937671,73.6170006198663,6.1750777607201,5.83959506600318,6.5105604554370196,41.5904876102889,37.8771773751097,45.6678342879446,2.53283756826219,2.31996735436269,2.74570778216168,17.3175732537138,15.0098534704057,19.9800980062224,50.7478840418237,46.6718503500306,55.1798935634165,7.19078504564164,6.53347543110109,7.84809466018219,10.426017898083,8.61681337242568,12.6150868671474,73.6159011858027,68.7461308163534,78.830631528556
291,Paterson,NJ,313,28.8788253944886,23.4511183495668,35.5627626680228,62.7186429915446,54.4939077197037,72.1847329968323,5.6880022953224,5.06337608174385,6.31262850890095,29.4893176004481,24.0041091753275,36.2279577295845,1.51063673472599,1.1142994041108,1.90697406534119,12.1393166519269,8.78960812397707,16.7655948589744,58.2534473381667,50.3853142275637,67.350262250109,7.63664575402479,6.41281864715813,8.86047286089146,13.2620886499971,9.75928741825308,18.0221145071948,71.8222405256805,62.9853463417033,81.8989579916503
292,Ridgewood,NJ,415,38.4205044875321,32.7547986481647,45.0662262019181,65.0992209525816,57.7000951294627,73.4471677927804,5.77625944566329,5.2334758773721,6.31904301395448,25.6174757660331,21.0909651641605,31.1154591321623,1.28527507461812,0.94086847450788,1.62968167472836,16.5386712574309,12.8835696257532,21.2307345640149,45.266820145068,39.2725534952211,52.1760064900103,6.37818800897203,5.31471479956111,7.44166121838295,7.55041255095259,5.30713035690397,10.7419124565916,79.450539930643,71.2832461556111,88.5536032055945
293,Albuquerque,NM,802,20.4956819930569,17.5621158340848,23.91926942796,59.509199842751,54.4116770315143,65.0842807854166,4.18661965636934,3.79569044969757,4.5775488630411,24.6105600708489,21.3789854671729,28.3306084814395,1.00681114883037,0.758759058054135,1.25486323960661,8.22555045864921,6.43354314553631,10.5167057742867,62.2973377284141,57.0869286970187,67.9833085546737,9.39099213013379,8.62504643398728,10.1569378262803,12.2669927124899,10.0758482153264,14.9346344836146,49.4336835054938,44.7065524886014,54.6606465695243
295,Albany,NY,1585,28.8772631274568,26.2999867119421,31.7071006485994,61.7117947591362,57.9233992894655,65.7479647104614,5.38379538891906,5.10431628621393,5.66327449162418,19.4073084505296,17.3328099226421,21.7300958687594,0.76463601988204,0.587301160856066,0.941970878908013,7.09394953305167,5.8678276580076,8.57627778293873,54.2876381490789,50.7693366335277,58.0497570231999,8.2617217566894,7.71413970800503,8.80930380537377,8.92168336053505,7.56002082755028,10.5285998281357,70.9534249450006,66.8669755491453,75.2896100067469
296,Binghamton,NY,380,31.7678282875983,26.5285625970559,38.0418241816966,63.360357097922,55.8304889417324,71.9057799362277,5.40890169359526,4.84171168201428,5.97609170517625,19.0982993349964,15.1541781244986,24.0689422080547,0.800963338937786,0.441070381750291,1.16085629612528,8.40415777709501,5.87214323956402,12.0279538595776,54.0427898806436,47.1483357938111,61.9454131075984,8.16048423444232,7.0491915992197,9.27177686966494,9.27828725532423,6.6885302138642,12.8707820163343,64.4459308245292,56.7810563749102,73.1454866287977
297,Bronx,NY,549,32.8490562263238,28.379034889846,38.0231568532399,63.7807806940293,57.3665814308963,70.9121562497176,6.17746697527848,5.70443094433103,6.65050300622592,21.281200567554,17.7434281037616,25.5243516048878,1.16498749565219,0.864837047728435,1.46513794357594,15.0357714686665,12.208522841735,18.5177540795621,33.9888714378424,29.4059715109499,39.2860130871038,6.02375655080762,5.09693935259649,6.95057374901875,4.77512097748356,3.19845434865207,7.12899978053866,70.3860325416606,63.7815104056782,77.6744474291198
299,Buffalo,NY,751,31.6776502008615,27.8230050750069,36.0663242357508,59.5289429430218,54.1984931401737,65.3836452380415,4.9860368143938,4.58161846299614,5.39045516579146,21.9905750322561,18.8422965747231,25.6648858238446,0.889510261170126,0.632899048959786,1.14612147338047,10.3491616683954,8.23173663090463,13.011245626649,49.2794939626128,44.5079587737306,54.5625679568239,7.76782126437718,6.97544635247711,8.56019617627726,7.01701655222839,5.34289896687247,9.21569387696462,66.1055371195901,60.5082603399167,72.2205863021102
300,Elmira,NY,349,30.6818110200898,25.2561055622274,37.2731070969392,63.0677538305951,55.1789995688628,72.0843365105344,5.93744646448656,5.34560317113708,6.52928975783603,20.0748039702061,15.822601590678,25.4697530069665,0.910594898189085,0.535058960168225,1.28613083620994,6.96754430742392,4.58516593448436,10.5877681134292,45.2359352197985,38.7333086708964,52.8302359242386,7.07945669368503,5.91986100321815,8.23905238415191,8.32467424493483,5.78152927908662,11.9864828039459,66.34460103408,58.2950159232706,75.5057017595595
301,East Long Island,NY,3814,33.3941753240016,31.5184580269164,35.3815197627314,67.9411759354993,65.2945904118923,70.6950355056939,6.4574478910442,6.27503312366503,6.63986265842337,23.3762214208795,21.841460646057,25.0188271184434,1.11237248447053,0.996626810664019,1.22811815827704,14.1124660563552,12.8955229538166,15.4442513812774,52.035180283886,49.7728968437543,54.400289291506,7.18557627643818,6.82817190858043,7.54298064429592,10.0568129475773,9.07189690792521,11.1486591711821,79.5451163495785,76.6736290949249,82.5241430431626
303,Manhattan,NY,2923,38.2578232802566,35.9781862667085,40.681901841664,66.5081404123846,63.5347193215264,69.6207174337006,6.45273262471444,6.2452074451311,6.66025780429777,20.438833989051,18.8200560271531,22.1968486294234,0.946154226606756,0.814475513924676,1.07783293928884,16.6850544406636,15.2038170582581,18.3106019114259,41.7369125106395,39.4448900392747,44.1621174298197,6.16109132014276,5.75448824359812,6.56769439668739,6.63946488658257,5.74081227398776,7.67879036559083,72.5915705615997,69.5165501408097,75.802612556664
